"NOME_INSTRUMENTO","ANO_INSTRUMENTO","DATA_INICIO","DATA_FIM","CODIGO_CURSO","NOME_CURSO","TIPO_NIVEL","CODIGO_GRUPO","NOME_GRUPO","CODIGO_SUBGRUUPO","NOME_SUBGRUPO","CÓDIGO_DISCIPLINA","DISCIPLINA","ORDEM_PERGUNTA","CODIGO_PERGUNTA","PERGUNTA","ORDEM_OPCOES","OPCAO","PORCENTAGEM","RESPOSTAS","TOTAL_DO_CURSO"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","84","I. Informações Socioeconômicas","0","0","6","578","1.6- Neste período de isolamento social, você está precisando acompanhar/cuidar de familiares?","2769","Não.","41.7","5","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","1","579","2.1- O seu acesso à internet de banda larga é no/a seu/sua","2770","trabalho. ","0.0","0","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","1","579","2.1- O seu acesso à internet de banda larga é no/a seu/sua","2771","sua casa.","100.0","12","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","1","579","2.1- O seu acesso à internet de banda larga é no/a seu/sua","2772","trabalho e sua casa","0.0","0","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","1","579","2.1- O seu acesso à internet de banda larga é no/a seu/sua","2773","não tenho acesso.","0.0","0","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","2","580","2.2- Dentre os equipamentos abaixo, qual você mais utiliza para acesso à internet?","2774","Smartphone.","0.0","0","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","2","580","2.2- Dentre os equipamentos abaixo, qual você mais utiliza para acesso à internet?","2775","Notebook.","100.0","12","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","2","580","2.2- Dentre os equipamentos abaixo, qual você mais utiliza para acesso à internet?","2776","Tablet.","0.0","0","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","2","580","2.2- Dentre os equipamentos abaixo, qual você mais utiliza para acesso à internet?","2777","Computador.","0.0","0","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","2","580","2.2- Dentre os equipamentos abaixo, qual você mais utiliza para acesso à internet?","2778","Televisão.","0.0","0","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","2","580","2.2- Dentre os equipamentos abaixo, qual você mais utiliza para acesso à internet?","2779","Não possuo.","0.0","0","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","3","581","2.3- O equipamento que você utiliza para acesso à internet é de uso","2780","exclusivo.","91.7","11","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","3","581","2.3- O equipamento que você utiliza para acesso à internet é de uso","2781","compartilhado.","8.3","1","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","3","581","2.3- O equipamento que você utiliza para acesso à internet é de uso","2782","não possuo.","0.0","0","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","4","582","2.4- Neste período de isolamento social, você está realizando atividades profissionais em sua casa?","2783","Sim.","75.0","9","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","4","582","2.4- Neste período de isolamento social, você está realizando atividades profissionais em sua casa?","2784","Não.","0.0","0","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","4","582","2.4- Neste período de isolamento social, você está realizando atividades profissionais em sua casa?","2785","Não trabalho.","25.0","3","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","5","583","2.5- Para o período de isolamento social, você considera a realização de aulas remotas uma opção","2786","ótima.","33.3","4","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","5","583","2.5- Para o período de isolamento social, você considera a realização de aulas remotas uma opção","2787","boa.","8.3","1","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","5","583","2.5- Para o período de isolamento social, você considera a realização de aulas remotas uma opção","2788","necessária.","50.0","6","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","5","583","2.5- Para o período de isolamento social, você considera a realização de aulas remotas uma opção","2789","não desejosa.","8.3","1","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","5","583","2.5- Para o período de isolamento social, você considera a realização de aulas remotas uma opção","2790","ruim.","0.0","0","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","5","583","2.5- Para o período de isolamento social, você considera a realização de aulas remotas uma opção","2791","péssima.","0.0","0","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","85","II. Informações sobre a Infraestrutura tecnológica","0","0","5","583","2.5- Para o período de isolamento social, você considera a realização de aulas remotas uma opção","2857","não sei avaliar.","0.0","0","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","86","III. Informações sobre Saúde","0","0","1","584","3.1- Você já teve ou tem algum desses problemas de saúde: Diabetes; Hipertensão ou doenças cardíacas; Problemas respiratórios; Enfermidades hematológicas; Doença Renal crônica; Imunodepressão?","2792","Sim.","25.0","3","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","86","III. Informações sobre Saúde","0","0","1","584","3.1- Você já teve ou tem algum desses problemas de saúde: Diabetes; Hipertensão ou doenças cardíacas; Problemas respiratórios; Enfermidades hematológicas; Doença Renal crônica; Imunodepressão?","2793","Não.","75.0","9","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","86","III. Informações sobre Saúde","0","0","2","585","3.2- Atualmente você está em tratamento de alguma dessas psicopatologias diagnosticadas: Transtorno Depressivo; Transtorno de Ansiedade; Síndrome do Pânico; Neurose Obsessiva Compulsiva?","2794","Sim.","33.3","4","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","86","III. Informações sobre Saúde","0","0","2","585","3.2- Atualmente você está em tratamento de alguma dessas psicopatologias diagnosticadas: Transtorno Depressivo; Transtorno de Ansiedade; Síndrome do Pânico; Neurose Obsessiva Compulsiva?","2795","Não.","66.7","8","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","86","III. Informações sobre Saúde","0","0","3","586","3.3- Apresenta alguma Deficiência ou Necessidade Educacional Especial? Deficiência Visual; Deficiência Auditiva/surdez; Deficiência Intelectual; Deficiência Física; Transtorno do Espectro do Autismo","2796","Sim.","0.0","0","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","86","III. Informações sobre Saúde","0","0","3","586","3.3- Apresenta alguma Deficiência ou Necessidade Educacional Especial? Deficiência Visual; Deficiência Auditiva/surdez; Deficiência Intelectual; Deficiência Física; Transtorno do Espectro do Autismo","2797","Não.","100.0","12","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","86","III. Informações sobre Saúde","0","0","4","587","3.4- Já teve ou está com o diagnóstico do Covid-19?","2798","Sim (- de 30 dias).","0.0","0","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","86","III. Informações sobre Saúde","0","0","4","587","3.4- Já teve ou está com o diagnóstico do Covid-19?","2799","Sim (+ de 30 dias).","0.0","0","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","86","III. Informações sobre Saúde","0","0","4","587","3.4- Já teve ou está com o diagnóstico do Covid-19?","2800","Não.","100.0","12","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","86","III. Informações sobre Saúde","0","0","5","588","3.5- No seu grupo familiar, existe alguém do grupo de risco para Covid-19? (idosos, gestantes, puérperas, transplantados, pacientes com câncer ou doenças crônicas como diabetes, hipertensão, asma).","2801","Sim.","91.7","11","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","86","III. Informações sobre Saúde","0","0","5","588","3.5- No seu grupo familiar, existe alguém do grupo de risco para Covid-19? (idosos, gestantes, puérperas, transplantados, pacientes com câncer ou doenças crônicas como diabetes, hipertensão, asma).","2802","Não.","8.3","1","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","86","III. Informações sobre Saúde","0","0","6","589","3.6- Atualmente você se enquadra no grupo de risco para Covid-19? (idosos, gestantes, puérperas, transplantados, pacientes com câncer ou doenças crônicas como diabetes, hipertensão, asma).","2803","Sim.","16.7","2","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","86","III. Informações sobre Saúde","0","0","6","589","3.6- Atualmente você se enquadra no grupo de risco para Covid-19? (idosos, gestantes, puérperas, transplantados, pacientes com câncer ou doenças crônicas como diabetes, hipertensão, asma).","2804","Não.","83.3","10","12"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","1","590","4.1- Neste período de isolamento social, você tem cursado disciplinas no seu Programa por meio de atividades remotas?","2805","Sim.","69.2","9","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","1","590","4.1- Neste período de isolamento social, você tem cursado disciplinas no seu Programa por meio de atividades remotas?","2806","Não.","30.8","4","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","2","591","4.2- Como você avalia os recursos utilizados para o desenvolvimento dessas disciplinas?","2807","Ótimo.","30.8","4","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","2","591","4.2- Como você avalia os recursos utilizados para o desenvolvimento dessas disciplinas?","2808","Bom.","23.1","3","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","2","591","4.2- Como você avalia os recursos utilizados para o desenvolvimento dessas disciplinas?","2809","Regular.","23.1","3","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","2","591","4.2- Como você avalia os recursos utilizados para o desenvolvimento dessas disciplinas?","2810","Péssimo.","0.0","0","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","2","591","4.2- Como você avalia os recursos utilizados para o desenvolvimento dessas disciplinas?","2811","Não cursei.","23.1","3","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","3","592","4.3- Como você avalia o seu aproveitamento nas disciplinas realizadas remotamente durante o período de isolamento social?","2812","Ótimo.","30.8","4","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","3","592","4.3- Como você avalia o seu aproveitamento nas disciplinas realizadas remotamente durante o período de isolamento social?","2813","Bom.","23.1","3","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","3","592","4.3- Como você avalia o seu aproveitamento nas disciplinas realizadas remotamente durante o período de isolamento social?","2814","Regular.","15.4","2","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","3","592","4.3- Como você avalia o seu aproveitamento nas disciplinas realizadas remotamente durante o período de isolamento social?","2815","Péssimo.","7.7","1","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","3","592","4.3- Como você avalia o seu aproveitamento nas disciplinas realizadas remotamente durante o período de isolamento social?","2816","Não cursei.","23.1","3","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","4","593","4.4- Neste período de isolamento social, você realizou encontros on-line com seu orientador?","2817","Sim.","76.9","10","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","4","593","4.4- Neste período de isolamento social, você realizou encontros on-line com seu orientador?","2818","Não.","23.1","3","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","5","594","4.5- Neste período de isolamento social, o seu Programa de Pós-Graduação deu continuidade à realização de defesas e/ou qualificações de forma remota?","2819","Sim.","100.0","13","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","5","594","4.5- Neste período de isolamento social, o seu Programa de Pós-Graduação deu continuidade à realização de defesas e/ou qualificações de forma remota?","2820","Não.","0.0","0","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","5","594","4.5- Neste período de isolamento social, o seu Programa de Pós-Graduação deu continuidade à realização de defesas e/ou qualificações de forma remota?","2849","Não sei.","0.0","0","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","6","595","4.6- Você teve dificuldade de acesso às informações e para realizar alguma atividade de extensão ofertada pela UEM durante a pandemia?","2821","Sim.","15.4","2","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","6","595","4.6- Você teve dificuldade de acesso às informações e para realizar alguma atividade de extensão ofertada pela UEM durante a pandemia?","2822","Não.","61.5","8","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","6","595","4.6- Você teve dificuldade de acesso às informações e para realizar alguma atividade de extensão ofertada pela UEM durante a pandemia?","2823","Não realizei.","23.1","3","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","7","596","4.7- Você já concluiu as disciplinas do seu Programa de Pós-Graduação?","2824","Sim.","38.5","5","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","7","596","4.7- Você já concluiu as disciplinas do seu Programa de Pós-Graduação?","2825","Não.","61.5","8","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","8","597","4.8- A sua pesquisa, necessariamente, envolve a realização de atividades no(a)","2826","lab.de pesquisa.","0.0","0","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","8","597","4.8- A sua pesquisa, necessariamente, envolve a realização de atividades no(a)","2827","campo.","53.8","7","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","8","597","4.8- A sua pesquisa, necessariamente, envolve a realização de atividades no(a)","2828","lab. pesq. e campo.","7.7","1","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","8","597","4.8- A sua pesquisa, necessariamente, envolve a realização de atividades no(a)","2829","biblioteca.","15.4","2","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","8","597","4.8- A sua pesquisa, necessariamente, envolve a realização de atividades no(a)","2830","residência.","23.1","3","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","9","598","4.9- No(s) laboratório(s) que você desenvolve sua dissertação/tese, você tem informação se foram feitas adequações para a prevenção da Covid-19?","2831","Sim.","0.0","0","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","9","598","4.9- No(s) laboratório(s) que você desenvolve sua dissertação/tese, você tem informação se foram feitas adequações para a prevenção da Covid-19?","2832","Não.","7.7","1","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","9","598","4.9- No(s) laboratório(s) que você desenvolve sua dissertação/tese, você tem informação se foram feitas adequações para a prevenção da Covid-19?","2833","Não utilizo lab.","92.3","12","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","10","599","4.10- Você iria à UEM, durante a pandemia (com os devidos cuidados), para acesso às tecnologias?","2834","Sim.","30.8","4","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","10","599","4.10- Você iria à UEM, durante a pandemia (com os devidos cuidados), para acesso às tecnologias?","2835","Não.","69.2","9","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","11","600","4.11- Qual o seu grau de satisfação em relação às decisões do seu Programa para realização das atividades não presenciais no período da pandemia?","2836","Ótimo","38.5","5","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","11","600","4.11- Qual o seu grau de satisfação em relação às decisões do seu Programa para realização das atividades não presenciais no período da pandemia?","2837","Bom.","46.2","6","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","11","600","4.11- Qual o seu grau de satisfação em relação às decisões do seu Programa para realização das atividades não presenciais no período da pandemia?","2838","Regular.","7.7","1","13"
"Consulta Discente Pós-Graduação Pandemia","2020","03/07/2020","12/07/2020","5022","Administração","Doutorado","30","Perguntas","87","IV. Informações sobre Atividades de Ensino","0","0","11","600","4.11- Qual o seu grau de satisfação em relação às decisões do seu Programa para realização das atividades não presenciais no período da pandemia?","2839","Péssimo.","0.0","0","13"
